name,price,type,efficiency,wattage,modular,color,efficiency_type,modularity,Watts
be quiet! PURE POWER 9 CM,,ATX,0.9042553191489362,0.21621621621621623,0.6000000000000001,,silver,Semi,600
Zalman zm-500-LE,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Fractal Design Newton R3,,ATX,0.9574468085106382,0.43243243243243246,0.6000000000000001,,platinum,Semi,1000
Antec EarthWatts Platinum,,ATX,0.9574468085106382,0.24324324324324326,0.0,,platinum,False,650
Zalman 850-HP Plus,,ATX,0.9042553191489362,0.35135135135135137,0.6000000000000001,,silver,Semi,850
Segotep GM,,ATX,0.925531914893617,0.43243243243243246,1.0,Black,gold,Full,1000
In Win PB,,ATX,0.925531914893617,0.24324324324324326,1.0,,gold,Full,650
Antec NeoECO Classic,,ATX,0.8723404255319148,0.1891891891891892,0.0,Black,bronze,False,550
be quiet! Pure Power L8,,ATX,0.8723404255319148,0.21621621621621623,0.0,,bronze,False,600
Tacens AP II,,ATX,0.0,0.16216216216216217,0.0,Black / Green,white,False,500
SeaSonic FOCUS,,ATX,0.925531914893617,0.16216216216216217,0.6000000000000001,Black,gold,Semi,500
EVGA SuperNOVA 850 PQ,,ATX,0.9574468085106382,0.35135135135135137,0.6000000000000001,Black,platinum,Semi,850
