name,price,socket,form_factor,max_memory,memory_slots,color,manufacturer,chipset,SATA,M.2,BAND,PCIe,OC,WIFI,max_memory_spec,memory_slots_spec,SATA_spec,BAND_spec,PCIe_spec,OC_spec
MSI A68HM-E33 V2,,FM2+,Micro ATX,0.029354207436399216,0.09090909090909091,Black,MSI,,,,,,,False,32,2,,,,
Gigabyte B550M GAMING,,AM4,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,Gigabyte,B550,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,64,2,6.0,16.0,4.0,True
Gigabyte Z690I AORUS ULTRA PLUS (rev. 1.0),,1700,Mini ITX,0.060665362035225046,0.09090909090909091,,Gigabyte,Z690,0.4000000000000001,4.0,0.6363636363636364,1.0,1.0,False,64,2,6.0,16.0,5.0,True
MSI MEG Z490 UNIFY,420.0,1200,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,MSI,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
Asus Maximus VI Gene,,1150,Micro ATX,0.029354207436399216,0.2727272727272727,,Asus,,,,,,,False,32,4,,,,
Asus PRIME A520M-A/CSM,119.0,AM4,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Asus,A520,0.2,2.0,0.1818181818181818,0.5,0.0,False,128,4,4.0,6.0,3.0,False
MSI H61M-P31/W8,,1155,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Blue,MSI,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
Asus Sabertooth Z87,,1150,ATX,0.029354207436399216,0.2727272727272727,Brown / Black,Asus,Z87,0.4000000000000001,0.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
MSI B350M MORTAR ARCTIC,,AM4,Micro ATX,0.060665362035225046,0.2727272727272727,White,MSI,B350,0.2,2.0,0.09090909090909091,0.5,1.0,False,64,4,4.0,4.0,3.0,True
Gigabyte X470 AORUS GAMING 7 WIFI,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,Gigabyte,X470,0.6000000000000001,4.0,0.2727272727272727,0.5,1.0,True,64,4,8.0,8.0,3.0,True
ASRock Z690 Phantom Gaming 4/D5,180.5,1700,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,ASRock,Z690,0.4000000000000001,4.0,0.6363636363636364,1.0,1.0,False,128,4,6.0,16.0,5.0,True
ASRock Z590M-ITX/ax,199.99,1200,Mini ITX,0.060665362035225046,0.09090909090909091,Silver / Black,ASRock,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,64,2,6.0,16.0,4.0,True
MSI MPG Z390M GAMING EDGE AC,,1151,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,MSI,Z390,0.4000000000000001,2.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
MSI B250M GAMING PRO,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Red,MSI,B250,0.4000000000000001,1.0,0.0,0.5,0.0,False,32,2,6.0,2.0,3.0,False
Gigabyte X470 AORUS GAMING 5 WIFI,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,Gigabyte,X470,0.6000000000000001,4.0,0.2727272727272727,0.5,1.0,True,64,4,8.0,8.0,3.0,True
MSI MAG B460 TOMAHAWK,,1200,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,MSI,B460,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,128,4,6.0,4.0,3.0,False
ASRock H510M-HDV/M.2,195.48,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Silver / Black,ASRock,H510,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
MSI MEG Z690 GODLIKE,,1700,EATX,0.1232876712328767,0.2727272727272727,Black / Silver,MSI,Z690,0.4000000000000001,4.0,0.6363636363636364,1.0,1.0,False,128,4,6.0,16.0,5.0,True
Gigabyte Z390 M GAMING,,1151,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Red,Gigabyte,Z390,0.4000000000000001,2.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
Asus ROG Strix Z370-H Gaming,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,Asus,Z370,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
ASRock X299E-ITX/ac,,2066,Mini ITX,0.1232876712328767,0.2727272727272727,Black,ASRock,X299,0.6000000000000001,3.0,0.6363636363636364,0.5,1.0,False,128,4,8.0,16.0,3.0,True
MSI B360 GAMING ARCTIC,,1151,ATX,0.060665362035225046,0.2727272727272727,White,MSI,B360,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,64,4,6.0,4.0,3.0,False
MSI B450M PRO-M2,,AM4,Micro ATX,0.029354207436399216,0.09090909090909091,Brown / Black,MSI,B450,0.2,2.0,0.1818181818181818,0.5,1.0,False,32,2,4.0,6.0,3.0,True
Gigabyte B365 HD3,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Gigabyte,B365,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,64,4,6.0,4.0,3.0,False
ASRock C246M WS,249.99,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Green / Blue,ASRock,,,,,,,False,64,4,,,,
Gigabyte B660M AORUS Pro DDR4,,1700,Micro ATX,0.1232876712328767,0.2727272727272727,Black,Gigabyte,B660,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
Gigabyte GA-H61M-S2PV(R2.0),,1155,Micro ATX,0.0136986301369863,0.09090909090909091,Blue / White,Gigabyte,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
Asus P8Z77-V LX,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
ASRock Z590M Pro4,,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Silver / Black,ASRock,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,128,4,6.0,16.0,4.0,True
ASRock Z270 Killer SLI/ac,1719.6,1151,ATX,0.060665362035225046,0.2727272727272727,Black / White,ASRock,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Gigabyte B660M GAMING AC DDR4,,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Red,Gigabyte,B660,0.2,2.0,0.09090909090909091,0.75,0.0,False,64,2,4.0,4.0,4.0,False
Asus PRIME Z370-P II,,1151,ATX,0.060665362035225046,0.2727272727272727,Silver / Black,Asus,Z370,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Asus STRIX Z270H,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Asus,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Gigabyte B650M AORUS ELITE,,AM5,Micro ATX,0.1232876712328767,0.2727272727272727,Black,Gigabyte,B650,0.2,2.0,0.6363636363636364,0.75,1.0,False,128,4,4.0,16.0,4.0,True
Gigabyte B660 AORUS Master,365.0,1700,ATX,0.1232876712328767,0.2727272727272727,Black,Gigabyte,B660,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
MSI Z170A PC MATE,,1151,ATX,0.060665362035225046,0.2727272727272727,Black,MSI,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Asus ROG STRIX X99 GAMING,,2011-3,ATX,0.1232876712328767,0.6363636363636364,Black,Asus,X99,0.8,3.0,0.6363636363636364,0.5,1.0,False,128,8,10.0,16.0,3.0,True
MSI Z370 SLI PLUS,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Gray,MSI,Z370,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Asus ROG Crosshair VII Hero (Wi-Fi),,AM4,ATX,0.060665362035225046,0.2727272727272727,Black,Asus,,,,,,,True,64,4,,,,
Asus P8Z77-I Deluxe,,1155,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Blue,Asus,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,16,2,4.0,4.0,3.0,True
MSI X470 GAMING PRO,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / Red,MSI,X470,0.6000000000000001,4.0,0.2727272727272727,0.5,1.0,False,64,4,8.0,8.0,3.0,True
ASRock Z390M-ITX/ac,,1151,Mini ITX,0.060665362035225046,0.09090909090909091,Black / Silver,ASRock,Z390,0.4000000000000001,2.0,0.2727272727272727,0.5,1.0,False,64,2,6.0,8.0,3.0,True
Asus PRIME X670-P WIFI-CSM,,AM5,ATX,0.1232876712328767,0.2727272727272727,Silver / Black,Asus,X670,0.6000000000000001,4.0,0.6363636363636364,0.75,1.0,True,128,4,8.0,16.0,4.0,True
Asus P8B75-M/CSM,,1155,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,B75,0.4000000000000001,0.0,0.0,0.5,0.0,False,32,4,6.0,2.0,3.0,False
Gigabyte GA-AX370-GAMING 5,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / White,Gigabyte,X370,0.6000000000000001,4.0,0.1818181818181818,0.5,1.0,False,64,4,8.0,6.0,3.0,True
MSI MPG Z490M GAMING EDGE WIFI,,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,MSI,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,True,128,4,6.0,8.0,3.0,True
Gigabyte B550M S2H,,AM4,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,Gigabyte,B550,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,64,2,6.0,16.0,4.0,True
Biostar A520MH,,AM4,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,Biostar,A520,0.2,2.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
MSI B150M BAZOOKA,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black / White,MSI,B150,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
Asus TUF GAMING B550M-ZAKU (WI-FI),,AM4,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Red,Asus,B550,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,True,128,4,6.0,16.0,4.0,True
Asus PRIME H270M-PLUS,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Asus,H270,0.4000000000000001,2.0,0.2727272727272727,0.5,0.0,False,64,4,6.0,8.0,3.0,False
Asus P5G41-M LE/CSM,299.98,775,Micro ATX,0.005870841487279843,0.09090909090909091,Black / Blue,Asus,G41,0.2,0.0,0.09090909090909091,0.0,0.0,False,8,2,4.0,4.0,1.0,False
MSI B360M PRO-VDH,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black,MSI,B360,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,64,4,6.0,4.0,3.0,False
MSI B450M BAZOOKA V2,,AM4,Micro ATX,0.060665362035225046,0.2727272727272727,Black,MSI,B450,0.2,2.0,0.1818181818181818,0.5,1.0,False,64,4,4.0,6.0,3.0,True
MSI MEG Z590 ACE,349.0,1200,ATX,0.1232876712328767,0.2727272727272727,Black,MSI,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,128,4,6.0,16.0,4.0,True
Gigabyte Z690 AORUS PRO DDR4,,1700,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,Z690,0.4000000000000001,4.0,0.6363636363636364,1.0,1.0,False,128,4,6.0,16.0,5.0,True
Gigabyte B760M AORUS ELITE AX DDR4,,1700,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
Asus Prime A320I-K,,AM4,Mini ITX,0.029354207436399216,0.09090909090909091,Black,Asus,A320,0.2,2.0,0.09090909090909091,0.5,0.0,False,32,2,4.0,4.0,3.0,False
Asus Crosshair V Formula-Z,,AM3+,ATX,0.029354207436399216,0.2727272727272727,Black / Red,Asus,,,,,,,False,32,4,,,,
Asus ROG Strix H370-F Gaming,,1151,ATX,0.060665362035225046,0.2727272727272727,Black,Asus,H370,0.4000000000000001,2.0,0.4545454545454545,0.5,0.0,False,64,4,6.0,12.0,3.0,False
Gigabyte GA-AX370-Gaming K7,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black,Gigabyte,X370,0.6000000000000001,4.0,0.1818181818181818,0.5,1.0,False,64,4,8.0,6.0,3.0,True
MSI A320M PRO-VH PLUS,,AM4,Micro ATX,0.029354207436399216,0.09090909090909091,Brown / Black,MSI,A320,0.2,2.0,0.09090909090909091,0.5,0.0,False,32,2,4.0,4.0,3.0,False
MSI H410M PRO,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,MSI,H410,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
ASRock Z590 OC Formula,159.9,1200,EATX,0.060665362035225046,0.09090909090909091,Green / Black,ASRock,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,64,2,6.0,16.0,4.0,True
Asus Pro WS X570-ACE,462.99,AM4,ATX,0.1232876712328767,0.2727272727272727,Black,Asus,X570,1.0000000000000002,4.0,0.6363636363636364,0.75,1.0,False,128,4,12.0,16.0,4.0,True
MSI PRO B550-P GEN3,,AM4,ATX,0.1232876712328767,0.2727272727272727,Brown / Black,MSI,B550,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,128,4,6.0,16.0,4.0,True
Asus ROG MAXIMUS VIII HERO ALPHA,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,Asus,,,,,,,False,64,4,,,,
Asus PRO H610M-CT D4-CSM,109.89,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Green / Black,Asus,H610,0.2,1.0,0.1818181818181818,0.75,0.0,False,64,2,4.0,6.0,4.0,False
Gigabyte B460M DS3H,,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,B460,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,128,4,6.0,4.0,3.0,False
Gigabyte GA-G41MT-S2PT,,775,Micro ATX,0.005870841487279843,0.09090909090909091,Blue / White,Gigabyte,G41,0.2,0.0,0.09090909090909091,0.0,0.0,False,8,2,4.0,4.0,1.0,False
MSI X370 GAMING PLUS,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / Red,MSI,X370,0.6000000000000001,4.0,0.1818181818181818,0.5,1.0,False,64,4,8.0,6.0,3.0,True
Gigabyte B650M C,150.98,AM5,Micro ATX,0.1232876712328767,0.2727272727272727,Brown / Black,Gigabyte,B650,0.2,2.0,0.6363636363636364,0.75,1.0,False,128,4,4.0,16.0,4.0,True
Gigabyte B760M AORUS PRO AX,,1700,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
ASRock X570D4U-2L2T,,AM4,Micro ATX,0.1232876712328767,0.2727272727272727,Green / Silver,ASRock,X570,1.0000000000000002,4.0,0.6363636363636364,0.75,1.0,False,128,4,12.0,16.0,4.0,True
Asus ROG STRIX B560-F GAMING WIFI,,1200,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Asus,B560,0.4000000000000001,1.0,0.09090909090909091,0.75,0.0,True,128,4,6.0,4.0,4.0,False
MSI PRO H410M-B,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,MSI,H410,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
Asus M5A78L-M/USB3,309.98,AM3+,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,A78,0.4000000000000001,0.0,0.1818181818181818,0.25,1.0,False,32,4,6.0,6.0,2.0,True
Gigabyte A620M GAMING X AX,,AM5,Micro ATX,0.1232876712328767,0.2727272727272727,Brown / Gray,Gigabyte,A620,0.2,2.0,0.2727272727272727,0.75,0.0,False,128,4,4.0,8.0,4.0,False
Asus CROSSHAIR VI HERO (WI-FI AC),,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / Gray,Asus,,,,,,,True,64,4,,,,
Asus ROG STRIX B760-G GAMING WIFI,,1700,Micro ATX,0.18590998043052837,0.2727272727272727,Silver / Black,Asus,B760,0.2,2.0,0.09090909090909091,0.75,0.0,True,192,4,4.0,4.0,4.0,False
MSI B250M MORTAR,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Red,MSI,B250,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
ASRock X470 Master SLI/AC,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,ASRock,X470,0.6000000000000001,4.0,0.2727272727272727,0.5,1.0,False,64,4,8.0,8.0,3.0,True
Asus PRIME Z590M-PLUS,235.99,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Silver / Black,Asus,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,128,4,6.0,16.0,4.0,True
Asus Prime H310M-C R2.0/CSM,140.49,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Green,Asus,H310,0.2,1.0,0.1818181818181818,0.5,0.0,False,32,2,4.0,6.0,3.0,False
NZXT N7 Z490,,1200,ATX,0.1232876712328767,0.2727272727272727,White / Black,NZXT,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
Gigabyte H410M S2 V3,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Gray,Gigabyte,H410,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
Asus TUF Z270 MARK 2,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Yellow,Asus,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
MSI MEG Z490 ACE,399.0,1200,ATX,0.1232876712328767,0.2727272727272727,Black / Gold,MSI,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
MSI Z270 GAMING M3,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,MSI,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
MSI X79MA-GD45,,2011,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Blue,MSI,X79,0.4000000000000001,0.0,0.6363636363636364,0.25,1.0,False,64,4,6.0,16.0,2.0,True
Gigabyte GA-Z97MX-Gaming 5,,1150,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Red,Gigabyte,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
MSI MAG B560M BAZOOKA,149.99,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Green,MSI,B560,0.4000000000000001,1.0,0.09090909090909091,0.75,0.0,False,128,4,6.0,4.0,4.0,False
Gigabyte X570S AORUS ELITE,,AM4,ATX,0.1232876712328767,0.2727272727272727,Black,Gigabyte,X570,1.0000000000000002,4.0,0.6363636363636364,0.75,1.0,False,128,4,12.0,16.0,4.0,True
MSI MAG B760M MORTAR MAX WIFI,,1700,Micro ATX,0.1232876712328767,0.2727272727272727,Silver / Black,MSI,B760,0.2,2.0,0.09090909090909091,0.75,0.0,True,128,4,4.0,4.0,4.0,False
Asus H61M-C,,1155,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Blue,Asus,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
Asus STRIX B250F GAMING,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Asus,B250,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
Asus ROG MAXIMUS XI HERO,,1151,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Asus,,,,,,,False,128,4,,,,
Gigabyte A520M DS3H AC,,AM4,Micro ATX,0.1232876712328767,0.2727272727272727,Black,Gigabyte,A520,0.2,2.0,0.1818181818181818,0.5,0.0,False,128,4,4.0,6.0,3.0,False
ASRock H310M-ITX/ac,,1151,Mini ITX,0.029354207436399216,0.09090909090909091,Black / Silver,ASRock,H310,0.2,1.0,0.1818181818181818,0.5,0.0,False,32,2,4.0,6.0,3.0,False
Gigabyte B760M DS3H,,1700,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
Asus TUF GAMING Z490-PLUS,299.0,1200,ATX,0.1232876712328767,0.2727272727272727,Black,Asus,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
Asus B150M-A D3,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Gold,Asus,B150,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
MSI Z170-A PRO,,1151,ATX,0.060665362035225046,0.2727272727272727,Brown / Black,MSI,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Asus ROG Strix X399-E Gaming,,sTR4,EATX,0.1232876712328767,0.6363636363636364,Black,Asus,X399,0.4000000000000001,3.0,0.6363636363636364,0.25,1.0,False,128,8,6.0,16.0,2.0,True
MSI B450M PRO-VDH,,AM4,Micro ATX,0.060665362035225046,0.2727272727272727,Brown,MSI,B450,0.2,2.0,0.1818181818181818,0.5,1.0,False,64,4,4.0,6.0,3.0,True
ASRock Z390 Phantom Gaming-ITX/ac,,1151,Mini ITX,0.060665362035225046,0.09090909090909091,Black / Silver,ASRock,Z390,0.4000000000000001,2.0,0.2727272727272727,0.5,1.0,False,64,2,6.0,8.0,3.0,True
Asus PRIME X670E-PRO WIFI-CSM,,AM5,ATX,0.1232876712328767,0.2727272727272727,Silver / Black,Asus,X670,0.6000000000000001,4.0,0.6363636363636364,0.75,1.0,True,128,4,8.0,16.0,4.0,True
Gigabyte GA-Z170XP-SLI,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,Gigabyte,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
MSI PRO B660M-G,,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,MSI,B660,0.2,2.0,0.09090909090909091,0.75,0.0,False,64,2,4.0,4.0,4.0,False
Asus H170 PRO GAMING,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,Asus,H170,0.4000000000000001,1.0,0.2727272727272727,0.5,0.0,False,64,4,6.0,8.0,3.0,False
MSI B250M PRO-VDH,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Brown / Black,MSI,B250,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
Asus ROG STRIX B360-I GAMING,,1151,Mini ITX,0.029354207436399216,0.09090909090909091,Black / Silver,Asus,B360,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,32,2,6.0,4.0,3.0,False
ASRock B560M Steel Legend,134.99,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Silver / Black,ASRock,B560,0.4000000000000001,1.0,0.09090909090909091,0.75,0.0,False,128,4,6.0,4.0,4.0,False
Gigabyte GA-990FXA-UD3,,AM3+,ATX,0.029354207436399216,0.2727272727272727,Black / Silver,Gigabyte,990FX,,,,,,False,32,4,,,,
Asus H97M-E,,1150,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Gray,Asus,H97,0.4000000000000001,1.0,0.2727272727272727,0.5,0.0,False,32,4,6.0,8.0,3.0,False
Gigabyte GA-Z170X-Gaming 3,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,Gigabyte,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Gigabyte GA-Z170-HD3,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Gold,Gigabyte,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
MSI Z170A KRAIT GAMING 3X,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / White,MSI,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
MSI B365M-PRO-VH,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black,MSI,B365,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,32,2,6.0,4.0,3.0,False
MSI MEG Z590 UNIFY-X,150.99,1200,ATX,0.1232876712328767,0.2727272727272727,Black,MSI,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,128,4,6.0,16.0,4.0,True
EVGA X570 DARK,621.99,AM4,EATX,0.060665362035225046,0.09090909090909091,Black,EVGA,X570,1.0000000000000002,4.0,0.6363636363636364,0.75,1.0,False,64,2,12.0,16.0,4.0,True
MSI B360M MORTAR,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black,MSI,B360,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,64,4,6.0,4.0,3.0,False
Gigabyte Z690I AORUS ULTRA LITE DDR4 (rev. 1.0),,1700,Mini ITX,0.060665362035225046,0.09090909090909091,Silver / Black,Gigabyte,Z690,0.4000000000000001,4.0,0.6363636363636364,1.0,1.0,False,64,2,6.0,16.0,5.0,True
Asus P8H61-M LX3 R2.0,,1155,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Blue,Asus,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
Gigabyte GA-Z270X-Ultra Gaming,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Gigabyte,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Asus TUF B450-Pro Gaming,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black,Asus,B450,0.2,2.0,0.1818181818181818,0.5,1.0,False,64,4,4.0,6.0,3.0,True
Gigabyte B650 AORUS ELITE,,AM5,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,B650,0.2,2.0,0.6363636363636364,0.75,1.0,False,128,4,4.0,16.0,4.0,True
MSI H510M PRO-E,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black / Silver,MSI,H510,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
MSI B560M PRO-VDH,,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Black,MSI,B560,0.4000000000000001,1.0,0.09090909090909091,0.75,0.0,False,128,4,6.0,4.0,4.0,False
Gigabyte GA-B250M-D3H,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Gold,Gigabyte,B250,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
Gigabyte H370 AORUS Gaming 3 WIFI,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,Gigabyte,H370,0.4000000000000001,2.0,0.4545454545454545,0.5,0.0,True,64,4,6.0,12.0,3.0,False
ASRock X570 Phantom Gaming X,,AM4,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,ASRock,X570,1.0000000000000002,4.0,0.6363636363636364,0.75,1.0,False,128,4,12.0,16.0,4.0,True
