name,price,capacity,price_per_gb,type,cache,form_factor,interface,speed,capacity_spec,cache_spec,speed_spec
HP S750,,0.04510731174972717,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.0,0,550
Timetec 35TTFP6PCIE,,0.011276827937431793,,SSD,0.0,M.2,M.2 PCIe 3.0 X4,0.48830409356725146,0.256,0,3500
Timetec 30TT253X2,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
ADATA ISSS333-512GD,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Toshiba MG05ACA800A,,0.3634048744998181,,HDD,0.0009765625,3.5,SATA 6.0 Gb/s,0.0,8.0,128,160
Toshiba L200,,0.09057839214259732,,HDD,0.0009765625,2.5,SATA 6.0 Gb/s,0.0,2.0,128,160
Leven JS300,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
V7 S6000,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Intel D3-S4620,289.89,0.0869407057111677,0.9690196946227041,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.92,0,550
MSI SPATIUM M460 HS,,0.04510731174972717,,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,1.0,0,7000
ADATA LEGEND 700 GOLD,,0.04510731174972717,,SSD,0.0,M.2,M.2 PCIe 3.0 X4,0.48830409356725146,1.0,0,3500
Leven JPS600,,0.02291742451800655,,SSD,0.0,M.2,M.2 PCIe 3.0 X4,0.48830409356725146,0.512,0,3500
Netac NV5000-t,,0.02237177155329211,,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,0.5,0,7000
Lexar NM760,,0.09057839214259732,,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,2.0,0,7000
Timetec 35TTTNGE4NVME-512G,,0.02291742451800655,,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,0.512,0,7000
KIOXIA BG5 SED,,0.011276827937431793,,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,0.256,0,7000
KIOXIA BG5,,0.011276827937431793,,SSD,0.0,M.2-2230,M.2 PCIe 4.0 X4,1.0,0.256,0,7000
Lexar NM790,,0.02291742451800655,,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,0.512,0,7000
Micron 5210 ION,,0.17424518006547834,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,3.84,0,550
Micron 2400,,0.09057839214259732,,SSD,0.0,M.2-2230,M.2 PCIe 4.0 X4,1.0,2.0,0,7000
KIOXIA BG5 SED,44.99,0.011276827937431793,0.9634874972339014,SSD,0.0,M.2-2230,M.2 PCIe 4.0 X4,1.0,0.256,0,7000
Seagate SkyHawk Surveillance,205.99,0.45434703528555836,0.9977871210444789,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,10.0,256,160
Toshiba N300 Pro,144.99,0.2724627137140778,0.9971232573578225,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,6.0,256,160
Kingston DC500M,328.28,0.17424518006547834,0.9836246957291436,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,3.84,0,550
PNY CS2240,68.28,0.04510731174972717,0.9873865899535296,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,1.0,0,7000
Western Digital Scorpio Black,22.99,0.014186977082575483,0.9865014383713211,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Western Digital AV-GP,79.52,0.011004001455074573,0.9320646160655012,HDD,6.103515625e-05,3.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Intel 320,99.0,0.0014550745725718443,0.45474662535959287,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.04,0,300
OCZ TRION 150,774.59,0.043288468534012366,0.8238548351405178,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.96,0,550
Mushkin Source,289.26,0.09057839214259732,0.9703474219960169,SSD,0.015625,2.5,SATA 6.0 Gb/s,0.05701754385964912,2.0,2048,550
Lenovo 5300,525.0,0.043288468534012366,0.8813896879840672,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.96,0,550
Toshiba MG08,299.39,0.636231356857039,0.9977871210444789,HDD,0.00390625,3.5,SATA 6.0 Gb/s,0.0,14.0,512,160
Kingston HyperX,694.64,0.010549290651145871,0.36202699712325737,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Samsung Spinpoint M8,,0.014186977082575483,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.32,8,160
OCZ Vertex 460,200.0,0.005092761004001455,0.6335472449657004,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Toshiba MQ02ABF100,55.0,0.04510731174972717,0.990263332595707,HDD,0.0001220703125,2.5,SATA 6.0 Gb/s,0.0,1.0,16,160
Intel DC S3710,688.0,0.0542015278283012,0.8756362026997123,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.2,0,550
Intel DC S3610,,0.008730447435431065,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.2,0,550
Intel 535,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Avexir S100,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Seagate Enterprise Capacity,90.1,0.04510731174972717,0.982518256251383,HDD,0.0009765625,3.5,SATA 6.0 Gb/s,0.0,1.0,128,160
Western Digital AV,22.0,0.014186977082575483,0.9871653020579775,HDD,0.0,2.5,SATA 6.0 Gb/s,0.0,0.32,0,160
Lexar NS200,59.99,0.010549290651145871,0.9471121929630449,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Seagate SkyHawk AI,269.0,0.45434703528555836,0.9964593936711662,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,10.0,256,160
Sony Optiarc,37.95,0.010549290651145871,0.9674706793538393,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Seagate EXOS Enterprise,318.0,0.2724627137140778,0.9907059083868113,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,6.0,256,160
Toshiba N300 Pro,189.99,0.3634048744998181,0.9971232573578225,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,8.0,256,160
Kingston DC500R,75.47,0.021462349945434705,0.9676919672493914,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Toshiba S300 Pro,253.99,0.3634048744998181,0.9953529541934056,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,8.0,256,160
Toshiba S300,186.99,0.2724627137140778,0.9955742420889577,HDD,0.001953125,3.5,SATA 6.0 Gb/s,0.0,6.0,256,160
Intel D3-S4520,175.0,0.0869407057111677,0.9822969683558309,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.92,0,550
Addlink S90 Lite,34.44,0.02291742451800655,0.9876078778490817,SSD,0.0,M.2,M.2 PCIe 4.0 X4,1.0,0.512,0,7000
Western Digital RE3,59.0,0.02237177155329211,0.9763221951759239,HDD,0.0001220703125,3.5,SATA 3.0 Gb/s,0.0,0.5,16,160
Western Digital Caviar Black,,0.033739541651509636,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.0,0.75,32,160
Western Digital Scorpio Black,91.6,0.006911604219716261,0.8756362026997123,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.16,16,160
Western Digital Scorpio Blue,142.5,0.02873772280829393,0.953086966142952,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.64,8,160
Western Digital AV-GP,,0.04510731174972717,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.0,1.0,32,160
Hitachi A7K1000-750,38.99,0.033739541651509636,0.9909271962823634,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.0,0.75,32,160
Hitachi 7K1000.B,38.29,0.006911604219716261,0.9495463598141182,HDD,6.103515625e-05,3.5,SATA 3.0 Gb/s,0.0,0.16,8,160
Seagate BarraCuda,,0.04510731174972717,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.02046783625730994,1.0,32,300
Samsung Spinpoint F3 EG,,0.04510731174972717,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.0,1.0,32,160
Samsung Spinpoint F3,,0.011004001455074573,,HDD,6.103515625e-05,3.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Samsung Spinpoint F3,,0.006911604219716261,,HDD,6.103515625e-05,3.5,SATA 3.0 Gb/s,0.0,0.16,8,160
Samsung Spinpoint F1 EG,,0.04510731174972717,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.0,1.0,32,160
Samsung Spinpoint M7,,0.005092761004001455,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.12,8,160
OCZ Vertex 2,,0.008730447435431065,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.2,0,300
OCZ Vertex 2,,0.005092761004001455,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.12,0,300
Seagate Barracuda LP,,0.06784285194616224,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.02046783625730994,1.5,32,300
Seagate BarraCuda,85.0,0.006911604219716261,0.884930294312901,HDD,6.103515625e-05,3.5,SATA 3.0 Gb/s,0.0,0.16,8,160
Western Digital Caviar Blue,,0.02237177155329211,,HDD,0.0001220703125,3.5,SATA 3.0 Gb/s,0.0,0.5,16,160
Kingston SSDNow V+,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Intel X25-M,155.0,0.00327391778828665,0.5735782252710777,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.08,0,300
Intel X25-M,349.95,0.005092761004001455,0.3571586634211109,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.12,0,300
ADATA S599,,0.0014550745725718443,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.04,0,300
Corsair Force,,0.005092761004001455,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.12,0,300
Corsair Force,,0.010549290651145871,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.24,0,300
ADATA S599,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Samsung 470,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
Western Digital Caviar Green,,0.13604947253546743,,HDD,0.00048828125,3.5,SATA 3.0 Gb/s,0.0,3.0,64,160
Kingston SSDNow V,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
OCZ Vertex,,0.0010003637686431428,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.03,0,300
Seagate SV35,,0.04510731174972717,,HDD,0.000244140625,3.5,SATA 6.0 Gb/s,0.0,1.0,32,160
Intel 510,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Force,,0.004865405602037104,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.115,0,300
Crucial M4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
OCZ Vertex 3 Series â€“ MAX IOPS Edition,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Hitachi 0Y30051,,0.006911604219716261,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.16,8,160
Hitachi Travelstar 7K500,90.29,0.014186977082575483,0.9400309803053774,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Western Digital Scorpio Black,,0.02237177155329211,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.5,16,160
Seagate Momentus 7200.4,,0.02237177155329211,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.5,16,160
Seagate Momentus 5400.6,32.0,0.014186977082575483,0.9803053772958619,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.32,8,160
Western Digital Caviar Green,,0.06784285194616224,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,1.5,64,160
Hitachi Deskstar 7K3000,,0.06784285194616224,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,1.5,64,160
Intel 320,199.99,0.006911604219716261,0.7258242974109317,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.16,0,300
Intel 320,620.39,0.02691887959257912,0.7736224828501881,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.6,0,300
Western Digital Scorpio Blue,21.98,0.014186977082575483,0.9871653020579775,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.32,8,160
Toshiba MK5076GSX,,0.02237177155329211,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.5,8,160
Mushkin Chronos Deluxe,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Samsung 470,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Samsung 470,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Kingston HyperX,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Force GT,470.44,0.007821025827573663,0.42398760787784917,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
Hitachi Deskstar 5K3000,123.73,0.13604947253546743,0.9933613631334366,HDD,0.000244140625,3.5,SATA 6.0 Gb/s,0.0,3.0,32,160
Corsair Force 3,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Corsair Force 3,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Intel 320,,0.013277555474718079,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.3,0,300
Kingston SSDNow V200,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Seagate Momentus 5400.6,79.0,0.02237177155329211,0.9674706793538393,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.5,8,160
Intel 320,375.0,0.02691887959257912,0.8641292321310025,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.6,0,300
Crucial M4,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Crucial M4,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Kingston SSDNow S50,,0.0003637686431429611,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.016,0,300
Axiom Signature III,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Crucial M4,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Intel 520,497.6,0.010549290651145871,0.5437043593715424,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Western Digital VelociRaptor,,0.013277555474718079,,HDD,0.000244140625,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.3,32,300
Kingston HyperX,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Kingston HyperX,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Western Digital Caviar Green,,0.014186977082575483,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,0.32,64,160
Kingston HyperX 3K,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
OCZ Vertex 4,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Kingston SSDNow V+200,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Western Digital AV,,0.02237177155329211,,HDD,0.0001220703125,3.5,SATA 6.0 Gb/s,0.0,0.5,16,160
Plextor M5S,,0.005456529647144416,,SSD,0.001953125,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,256,550
Crucial V4,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Intel 330,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Kingston SSDNow V+200,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
OCZ Vertex 4,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
G.Skill Phoenix III,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Neutron,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Neutron GTX,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
PNY XLR8,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Western Digital VelociRaptor,,0.02237177155329211,,HDD,0.00048828125,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.5,64,550
OCZ Vector,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Toshiba PH3300U-1I72,159.0,0.13604947253546743,0.9907059083868113,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,3.0,64,160
ADATA Premier Pro SP600,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Seagate Barracuda ES,,0.033739541651509636,,HDD,0.0001220703125,3.5,SATA 3.0 Gb/s,0.0,0.75,16,160
Seagate STBD4000400,,0.18152055292833758,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.05701754385964912,4.0,64,550
Western Digital AV-25,,0.02237177155329211,,HDD,0.0001220703125,2.5,SATA 6.0 Gb/s,0.0,0.5,16,160
Western Digital Green,,0.033739541651509636,,HDD,0.0001220703125,2.5,SATA 6.0 Gb/s,0.0,0.75,16,160
Seagate ST4000VM000,134.99,0.18152055292833758,0.9949103784023013,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.05701754385964912,4.0,64,550
Hitachi 5K100,,0.02873772280829393,,HDD,6.103515625e-05,2.5,SATA 6.0 Gb/s,0.0,0.64,8,160
Intel DC S3500,,0.02691887959257912,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.6,0,550
"Seagate Constellation
Product Series:ES.3",,0.13604947253546743,,HDD,0.0009765625,3.5,SATA 6.0 Gb/s,0.0,3.0,128,160
Edge Tech Boost Pro Slim,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Kingston SSDNow V+200,69.98,0.005092761004001455,0.8734233237441912,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Lenovo ThinkPad,99.0,0.02237177155329211,0.9586191635317548,HDD,0.000244140625,2.5,SATA 3.0 Gb/s,0.0,0.5,32,160
Toshiba MG03ACA,,0.04510731174972717,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,1.0,64,160
Kingston KC300,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
OCZ Vertex 450,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Samsung 840,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
SanDisk X110,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Toshiba Q Series Pro,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
PNY Prevail,484.69,0.005092761004001455,0.10865235671608775,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Transcend SSD340,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Intel 710,,0.013277555474718079,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.3,0,300
Seagate 600 Pro,199.0,0.021462349945434705,0.9105996901969462,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Toshiba MQ01ABD100H,,0.04510731174972717,,,0.000244140625,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.0,32,550
OCZ Vertex 460,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
VisionTek GoDrive,48.73,0.021462349945434705,0.9798628015047577,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Samsung 840 EVO,,0.011004001455074573,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.25,0,550
Samsung SM843T Data Center,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Samsung XP941,,0.02291742451800655,,SSD,0.00390625,M.2,M.2 PCIe 3.0 X4,0.48830409356725146,0.512,512,3500
Corsair Force LX,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Corsair Force LX,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Samsung SM843TN,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Seagate ST4000VX000,179.99,0.18152055292833758,0.9924762115512281,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.05701754385964912,4.0,64,550
ADATA Premier SP610,,0.04510731174972717,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.0,0,550
Transcend SSD370,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Samsung 845DC EVO,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
ADATA SP900 M.2,,0.005456529647144416,,SSD,0.0,M.2-2242,M.2 SATA,0.05701754385964912,0.128,0,550
Hitachi Travelstar Z5K500,,0.02237177155329211,,HDD,6.103515625e-05,2.5,SATA 6.0 Gb/s,0.0,0.5,8,160
Seagate ST320LM010,19.89,0.014186977082575483,0.9887143173268422,HDD,0.000244140625,2.5,SATA 6.0 Gb/s,0.0,0.32,32,160
Toshiba MQ01ABF032H,,0.014186977082575483,,,0.000244140625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.32,32,550
Toshiba PH2100U-1SHD,,0.04510731174972717,,,0.000244140625,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.0,32,550
Axiom Signature III,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Mushkin MKNSSDCL960GB-DX,,0.043288468534012366,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.96,0,300
Patriot Blaze,,0.005092761004001455,,SSD,0.000244140625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,32,550
Apotop MASS3C128GBR,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Transcend MTS800,251.6,0.02291742451800655,0.8937818101349856,SSD,0.0,M.2,M.2 SATA,0.05701754385964912,0.512,0,550
Silicon Power S60 3K P/E,79.98,0.010549290651145871,0.9287452976322195,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Hitachi Deskstar NAS,,0.2269916333212077,,HDD,0.0009765625,3.5,SATA 6.0 Gb/s,0.0,5.0,128,160
Seagate STBD2000102,,0.09057839214259732,,HDD,0.000244140625,2.5,SATA 6.0 Gb/s,0.0,2.0,32,160
Western Digital Green,,0.2269916333212077,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,5.0,64,160
Western Digital Purple,,0.2269916333212077,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,5.0,64,160
Silicon Power S70,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Samsung Data Center,,0.043288468534012366,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.96,0,550
MyDigitalSSD Super Boot Drive,,0.0003637686431429611,,SSD,0.0,M.2-2242,M.2 SATA,0.05701754385964912,0.016,0,550
Crucial BX100,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Seagate SV35,,0.13604947253546743,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,3.0,64,160
Seagate Surveillance HDD,,0.18152055292833758,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,4.0,64,160
Seagate Surveillance HDD,,0.2269916333212077,,HDD,0.0009765625,3.5,SATA 6.0 Gb/s,0.0,5.0,128,160
Seagate Surveillance HDD,,0.2724627137140778,,HDD,0.0009765625,3.5,SATA 6.0 Gb/s,0.0,6.0,128,160
Kingston SSDNow,,0.005092761004001455,,SSD,0.0,M.2,M.2 SATA,0.05701754385964912,0.12,0,550
Patriot Ignite,,0.043288468534012366,,SSD,0.0078125,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.96,1024,550
Silicon Power Slim S80,,0.043288468534012366,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.96,0,550
PNY CS1111,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Micron M600,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Intel 535,205.0,0.005092761004001455,0.6244744412480637,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Kingston Savage,,0.043288468534012366,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.96,0,550
OCZ Trion 100,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Intel SSDSCKJW180H601,,0.007821025827573663,,SSD,0.0,M.2,M.2 SATA,0.05701754385964912,0.18,0,550
Samsung MMDOE56G5MXP-0VB,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
ADATA XPG SX930,242.16,0.005092761004001455,0.5558751936269086,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Transcend TS16GSSD500,,0.0003637686431429611,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.016,0,300
Transcend TS512GSSD370S,198.77,0.02291742451800655,0.9165744633768533,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
