index,name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,codename,socket,lithography,cache,supported_mem,supported_chipset,release_date,passmark,category,passmarkPred,cinebench,cinePred,blender,blenderPred,core_count_spec,boost_clock_spec,cache_spec,tdp_spec
540,Intel Xeon E-2124,204.99,0.047619047619047616,3.3,0.6136363636363635,0.8196078431372549,,False,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","Jul 12th, 2018",0.1431318141099871,Server,False,0.08250332,True,0.1087369256791742,True,4,4.3,8.0,71
541,AMD Phenom II X4 920,27.89,0.047619047619047616,2.8,0.2727272727272727,0.607843137254902,,False,Deneb,AM3,45,0.0196078431372549,DDR2,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 8th, 2009",0.032183356,Desktop,False,0.008466135,True,0.055231454,True,4,2.8,6.0,125
542,Intel Core i5-670,122.45,0.015873015873015872,3.46,0.42272727272727273,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.045554852,Desktop,False,0.019920319,True,0.041423591,True,2,3.46,4.0,73
543,Intel Core i3-2100T,49.13,0.015873015873015872,2.5,0.20454545454545447,0.9607843137254902,Intel HD Graphics 2000,True,Sandy Bridge,1155,32,0.00784313725490196,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Feb 20th, 2011",0.02639341,Desktop,False,0.001328021,True,0.024163761,True,2,2.5,3.0,35
544,AMD Phenom II X4 980 BE,,0.047619047619047616,3.7,0.4772727272727273,0.607843137254902,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","May 3rd, 2011",0.063667548,Unknown,True,0.031540505,True,0.072491284,True,4,3.7,6.0,125
545,Intel Pentium G2010,22.97,0.015873015873015872,2.8,0.2727272727272727,0.8823529411764706,Intel HD Graphics,False,Ivy Bridge,1155,22,0.00784313725490196,DDR3,,"Jan 21st, 2013",0.024361467,Desktop,False,0.001328021,True,0.024163761,True,2,2.8,3.0,55
546,Intel Xeon E5-2643 V2,398.95,0.07936507936507936,3.5,0.4999999999999999,0.5882352941176471,,True,Ivy Bridge-EP,2011,22,0.054901960784313725,DDR3,,"Sep 1st, 2013",0.2082632349406803,Unknown,True,0.14873838,True,0.172598295,True,6,3.8,15.0,130
547,Intel Xeon E5-2603 V2,153.01,0.047619047619047616,1.8,0.045454545454545414,0.7843137254901961,,False,Ivy Bridge-EP,2011,22,0.03529411764705882,DDR3,,"Sep 1st, 2013",0.071139854,Unknown,True,0.029714475,True,0.069039318,True,4,1.8,10.0,80
548,Intel Xeon E3-1275 V5,,0.047619047619047616,3.6,0.5454545454545454,0.7843137254901961,Intel HD Graphics P530,True,Skylake-DT,1151,14,0.027450980392156862,"DDR3, DDR4",,"Oct 19th, 2015",0.1518276562738971,Unknown,True,0.085159363,True,0.1173668404156166,True,4,4.0,8.0,80
549,Intel Xeon E5-2683 V3,,0.20634920634920634,2.0,0.3181818181818181,0.6274509803921569,,True,Haswell-EP,2011-3,22,0.13333333333333336,DDR4,"C612, X99","Sep 8th, 2014",0.2310078874347265,Unknown,True,0.1723107569721115,True,0.2468155614622527,True,14,3.0,35.0,120
550,Intel Celeron G540,11.03,0.015873015873015872,2.5,0.20454545454545447,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00392156862745098,DDR3,,"Sep 4th, 2011",0.014944613,Desktop,False,0.001660027,True,0.020711795,True,2,2.5,2.0,65
551,Intel Core i3-2125,152.0,0.015873015873015872,3.3,0.38636363636363624,0.8431372549019608,Intel HD Graphics 3000,True,Sandy Bridge,1155,32,0.00784313725490196,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Sep 4th, 2011",0.036422032,Desktop,False,0.019588313,True,0.036245642,True,2,3.3,3.0,65
552,Intel Celeron G3950,143.0,0.015873015873015872,3.0,0.3181818181818181,0.8980392156862745,Intel HD Graphics 610,False,Kaby Lake,1151,14,0.00392156862745098,DDR4,,"Jan 3rd, 2017",0.042452315,Desktop,False,0.016932271,True,0.032793676,True,2,3.0,2.0,51
553,AMD Phenom II X4 910e,69.9,0.047619047619047616,2.6,0.2272727272727273,0.8431372549019608,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 25th, 2010",0.035351439,Desktop,False,0.018260292,True,0.04660154,True,4,2.6,6.0,65
554,Intel Core i5-680,309.19,0.015873015873015872,3.6,0.4545454545454545,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","Apr 19th, 2010",0.047564946,Desktop,False,0.019920319,True,0.043149574,True,2,3.6,4.0,73
555,Intel Core i7-860S,160.0,0.047619047619047616,2.53,0.2113636363636363,0.7764705882352941,,True,Lynnfield,1156,45,0.027450980392156862,DDR3,,"Jan 7th, 2010",0.043654002,Desktop,False,0.018426295,True,0.05868342,True,4,2.53,8.0,82
556,Intel Pentium G860,22.93,0.015873015873015872,3.0,0.3181818181818181,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"Sep 4th, 2011",0.022089187,Desktop,False,0.001660027,True,0.033242432,False,2,3.0,3.0,65
557,Intel Core i5-2450P,178.97,0.047619047619047616,3.2,0.36363636363636365,0.7254901960784313,,False,Sandy Bridge,1155,32,0.0196078431372549,DDR3,,"Jan 30th, 2012",0.077519719,Desktop,False,0.035856574,True,0.07594325,True,4,3.2,6.0,95
558,Intel Celeron G555,39.99,0.015873015873015872,2.7,0.25,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00392156862745098,DDR3,,"Sep 1st, 2012",0.018396731,Desktop,False,0.001660027,True,0.022437778,True,2,2.7,2.0,65
559,Intel Xeon E3-1240,141.0,0.047619047619047616,3.3,0.38636363636363624,0.7843137254901961,,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.1086324804999016,Server,False,0.0562749,True,0.093203079,True,4,3.3,8.0,80
560,Intel Xeon E3-1275 V3,,0.047619047619047616,3.5,0.5227272727272727,0.7686274509803921,Intel HD Graphics P4600,True,Haswell-WS,1150,22,0.027450980392156862,"DDR3, DDR4",,"Jun 2nd, 2013",0.1425200463195612,Unknown,True,0.083333333,True,0.1121888915737512,True,4,3.9,8.0,84
561,Intel Xeon E5-2630L V2,,0.07936507936507936,2.4,0.18181818181818177,0.8627450980392157,,True,Ivy Bridge-EP,2011,22,0.054901960784313725,DDR3,,"Sep 1st, 2013",0.1591470209093491,Unknown,True,0.098937583,True,0.132900687,True,6,2.4,15.0,60
562,Intel Core i7-4770T,770.0,0.047619047619047616,2.5,0.20454545454545447,0.9215686274509804,Intel HD Graphics 4600,True,Haswell,1150,22,0.027450980392156862,DDR3,"Z87, H87, Z97, H97","Jun 2nd, 2013",0.1162795778802245,Desktop,False,0.062915007,True,0.091477096,True,4,2.5,8.0,45
563,Intel Xeon E3-1230 V6,595.49,0.047619047619047616,3.5,0.5227272727272727,0.8156862745098039,,True,Cezanne,AM4,7,0.058823529411764705,DDR4,"A320, B350, X370, B450, X470, A520, B550, X570","Apr 13th, 2021",0.2374096003845397,Unknown,True,0.1424302788844621,True,0.1622423970451172,True,4,3.9,16.0,72
564,Intel Core i3-9350K,293.22,0.047619047619047616,4.0,0.6818181818181818,0.7411764705882353,Intel HD Graphics 630,False,Coffee Lake,1151,14,0.027450980392156862,DDR4,,"Apr 23rd, 2019",0.158797439,Desktop,False,0.1005976095617529,True,0.1208188063101936,True,4,4.6,8.0,91
565,Intel Xeon E-2174G,549.95,0.047619047619047616,3.8,0.7045454545454545,0.8196078431372549,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","Jul 12th, 2018",0.2003539513644606,Server,False,0.1356241699867197,True,0.1432565846249439,True,4,4.7,8.0,71
566,Intel Xeon E5-2603 V3,104.68,0.07936507936507936,1.6,0.0,0.7647058823529411,,False,Haswell-EP,2011-3,22,0.054901960784313725,DDR4,"C612, X99","Sep 8th, 2014",0.095523171,Unknown,True,0.046480744,True,0.098381028,True,6,1.6,15.0,85
567,Intel Xeon E3-1235,234.0,0.047619047619047616,3.2,0.36363636363636365,0.7254901960784313,Intel HD Graphics,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.093928205,Server,False,0.048638778,True,0.08802513,True,4,3.2,8.0,95
568,AMD Phenom II X2 550,41.91,0.015873015873015872,3.1,0.34090909090909094,0.7843137254901961,,False,Callisto,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Nov 4th, 2009",0.016233695,Desktop,False,0.003818061,True,0.024163761,True,2,3.1,6.0,80
569,AMD Phenom II X3 710,169.0,0.031746031746031744,2.6,0.2272727272727273,0.7254901960784313,,False,Heka,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.024645502,Desktop,False,0.007636122,True,0.037971625,True,3,2.6,6.0,95
570,AMD Phenom II X3 720 BE,,0.031746031746031744,2.8,0.2727272727272727,0.7254901960784313,,False,Heka,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.011842077,Unknown,True,0.007636122,True,0.031067693,True,3,2.8,6.0,95
571,Intel Core i5-2405S,131.39,0.047619047619047616,2.5,0.20454545454545447,0.8431372549019608,Intel HD Graphics 3000,False,Sandy Bridge,1155,32,0.0196078431372549,DDR3,,"May 22nd, 2011",0.055801962,Desktop,False,0.024568393,True,0.05868342,True,4,2.5,6.0,65
572,Intel Pentium G550,,0.015873015873015872,2.6,0.2272727272727273,0.8431372549019608,Intel HD Graphics,False,Coffee Lake,1151,14,0.011764705882352941,DDR4,,"Apr 2nd, 2018",0.041359872,Unknown,True,0.017430279,True,0.034519659,True,2,2.6,4.0,65
573,Intel Pentium G640T,84.88,0.015873015873015872,2.4,0.18181818181818177,0.9607843137254902,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"Jun 3rd, 2012",0.01557823,Desktop,False,0.001494024,True,0.015533847,True,2,2.4,3.0,35
574,Intel Xeon E3-1280,358.0,0.047619047619047616,3.5,0.43181818181818177,0.7254901960784313,,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.111079552,Server,False,0.065239044,True,0.096655045,True,4,3.5,8.0,95
575,Intel Xeon E3-1225 V2,247.5,0.047619047619047616,3.2,0.36363636363636365,0.7960784313725491,Intel HD Graphics P4000,False,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.094824008,Server,False,0.044322709,True,0.082847181,True,4,3.2,8.0,77
576,Intel Celeron G1850,39.99,0.015873015873015872,2.9,0.2954545454545454,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"May 1st, 2014",0.032773274,Desktop,False,0.001328021,True,0.027615727,True,2,2.9,3.0,53
577,Intel Core i3-4360T,,0.015873015873015872,3.2,0.36363636363636365,0.9607843137254902,Intel HD Graphics 4600,True,Haswell,1150,22,0.011764705882352941,DDR3,,"Jul 21st, 2014",0.05982215,Desktop,False,0.024900398,True,0.043149574,True,2,3.2,4.0,35
578,Intel Xeon E5-2637 V3,470.62,0.047619047619047616,3.5,0.4772727272727273,0.5686274509803921,,True,Haswell-EP,2011-3,22,0.054901960784313725,DDR4,"C612, X99","Sep 8th, 2014",0.1313771329939478,Unknown,True,0.079681275,True,0.1156408574683282,True,4,3.7,15.0,135
579,Intel Pentium G4600T,117.99,0.015873015873015872,3.0,0.3181818181818181,0.9607843137254902,Intel HD Graphics 630,True,Kaby Lake,1151,14,0.00784313725490196,DDR4,,"Jan 3rd, 2017",0.059079289,Desktop,False,0.022742364,True,0.043149574,True,2,3.0,3.0,35
580,Intel Pentium Gold G5500T,75.0,0.015873015873015872,3.2,0.36363636363636365,0.9607843137254902,Intel UHD Graphics 630,True,Coffee Lake,1151,14,0.011764705882352941,DDR4,,"Apr 2nd, 2018",0.06135157,Desktop,False,0.024900398,True,0.044875557,True,2,3.2,4.0,35
581,Intel Core i3-9320,217.97,0.047619047619047616,3.7,0.6363636363636364,0.8549019607843138,,False,Coffee Lake,1151,14,0.027450980392156862,DDR4,,"Apr 23rd, 2019",0.151456226,Desktop,False,0.085989376,True,0.1104629086264627,True,4,4.4,8.0,62
582,Intel Xeon E-2144G,301.17,0.047619047619047616,3.6,0.6590909090909091,0.8196078431372549,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","Jul 12th, 2018",0.1943673665581507,Server,False,0.12001992,True,0.1398046187303669,True,4,4.5,8.0,71
583,Intel Xeon E-2126G,840.28,0.07936507936507936,3.3,0.6590909090909091,0.7843137254901961,Intel HD Graphics P630,False,Coffee Lake-S WS,1151,14,0.043137254901960784,DDR4,"C242, C246","Jul 12th, 2018",0.225501977,Server,False,0.14873838,True,0.1708723117815596,True,6,4.5,12.0,80
584,Intel Xeon E-2244G,413.0,0.047619047619047616,3.8,0.7272727272727272,0.8196078431372549,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","May 29th, 2019",0.2053791867858157,Server,False,0.1465803452855245,True,0.1428941282060133,False,4,4.8,8.0,71
585,AMD Phenom II X4 975,172.56,0.047619047619047616,3.6,0.4545454545454545,0.607843137254902,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 4th, 2011",0.046275864,Unknown,False,0.026726428,True,0.063861369,True,4,3.6,6.0,125
586,Intel Pentium G2120,74.99,0.015873015873015872,3.1,0.34090909090909094,0.8823529411764706,Intel HD Graphics,False,Ivy Bridge,1155,22,0.00784313725490196,DDR3,,"Sep 3rd, 2012",0.031549739,Desktop,False,0.003486056,True,0.027615727,True,2,3.1,3.0,55
587,AMD Phenom II X3 740 BE,,0.031746031746031744,3.0,0.3181818181818181,0.7254901960784313,,False,Heka,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2009",0.01367738,Unknown,True,0.007636122,True,0.032793676,True,3,3.0,6.0,95
588,AMD Phenom II X4 965 BE (140W),,0.047619047619047616,3.4,0.40909090909090906,0.5490196078431372,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Aug 13th, 2009",0.051650681,Unknown,True,0.031706507,True,0.069039318,True,4,3.4,6.0,140
589,Intel Core i5-750S,,0.047619047619047616,2.4,0.18181818181818177,0.7764705882352941,,False,Lynnfield,1156,45,0.027450980392156862,DDR3,,"Jan 7th, 2010",0.033450589,Unknown,True,0.002656042,True,0.048327523,True,4,2.4,8.0,82
590,AMD Phenom II X2 560 BE,,0.015873015873015872,3.3,0.38636363636363624,0.7843137254901961,,False,Callisto,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 21st, 2010",0.018331185,Unknown,True,0.003984064,True,0.024163761,True,2,3.3,6.0,80
591,Intel Pentium G840,84.53,0.015873015873015872,2.8,0.2727272727272727,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"May 22nd, 2011",0.016364788,Desktop,False,0.001660027,True,0.020711795,True,2,2.8,3.0,65
592,Intel Pentium G620T,19.99,0.015873015873015872,2.2,0.13636363636363635,0.9607843137254902,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"May 22nd, 2011",0.010268959,Desktop,False,0.001494024,True,0.013807864,True,2,2.2,3.0,35
593,Intel Xeon E3-1225,69.0,0.047619047619047616,3.1,0.34090909090909094,0.7254901960784313,Intel HD Graphics,False,Sandy Bridge,1155,32,0.0196078431372549,DDR3,,"Apr 3rd, 2011",0.074089449,Server,False,0.035856574,True,0.074217267,True,4,3.1,6.0,95
594,Intel Pentium G2130,43.64,0.015873015873015872,3.2,0.36363636363636365,0.8823529411764706,Intel HD Graphics,False,Ivy Bridge,1155,22,0.00784313725490196,DDR3,,"Jan 21st, 2013",0.03209596,Desktop,False,0.003486056,True,0.027615727,True,2,3.2,3.0,55
595,Intel Celeron G1820,62.3,0.015873015873015872,2.7,0.25,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Dec 1st, 2013",0.027179969,Desktop,False,0.001328021,True,0.024163761,True,2,2.7,3.0,53
596,Intel Xeon E5-1660,267.19,0.07936507936507936,3.3,0.5227272727272727,0.5882352941176471,,True,Sandy Bridge-E,2011,32,0.054901960784313725,DDR3,,"Mar 6th, 2012",0.1745941576176014,Server,False,0.1178618857901726,True,0.1536124823086748,True,6,3.9,15.0,130
597,AMD FX-4320,,0.047619047619047616,4.0,0.5909090909090909,0.7254901960784313,,False,Vishera,AM3+,32,0.027450980392156862,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series","Oct 23rd, 2012",0.058249033,Desktop,False,0.032038513,True,0.065587352,True,4,4.2,8.0,95
598,AMD FX-8140,,0.1111111111111111,3.2,0.568181818181818,0.7254901960784313,,False,Zambezi,AM3+,32,0.027450980392156862,DDR3,,"Oct 23rd, 2012",0.1514999235290262,Unknown,True,0.098937583,True,0.1484345334668093,True,8,4.1,8.0,95
599,Intel Xeon E5-2637 V2,,0.047619047619047616,3.5,0.4999999999999999,0.5882352941176471,,True,Ivy Bridge-EP,2011,22,0.03529411764705882,DDR3,,"Sep 1st, 2013",0.1309838537001026,Unknown,True,0.083167331,True,0.1139148745210397,True,4,3.8,10.0,130
600,Intel Pentium G3250T,49.99,0.015873015873015872,2.8,0.2727272727272727,0.9607843137254902,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Jul 21st, 2014",0.028403505,Desktop,False,0.001328021,True,0.022437778,True,2,2.8,3.0,35
601,Intel Xeon E5-2609 V3,,0.07936507936507936,1.9,0.06818181818181812,0.7647058823529411,,False,Haswell-EP,2011-3,22,0.054901960784313725,DDR4,"C612, X99","Sep 8th, 2014",0.095523171,Unknown,True,0.046480744,True,0.098381028,True,6,1.9,15.0,85
602,Intel Xeon E5-2685 V3,,0.1746031746031746,2.6,0.38636363636363624,0.6274509803921569,,True,Haswell-EP,2011-3,22,0.11372549019607843,"DDR3, DDR4","C612, X99","Sep 8th, 2014",0.2405558347353011,Unknown,True,0.172808765,True,0.2364596637785218,True,12,3.3,30.0,120
603,Intel Pentium G4520,137.99,0.015873015873015872,3.6,0.4545454545454545,0.8980392156862745,Intel HD Graphics 530,False,Skylake,1151,14,0.011764705882352941,"DDR3, DDR4",,"Sep 1st, 2015",0.054622124,Desktop,False,0.026062417,True,0.039697608,True,2,3.6,4.0,51
604,Intel Core i7-870S,,0.047619047619047616,2.667,0.24249999999999994,0.7764705882352941,,True,Lynnfield,1156,45,0.027450980392156862,DDR3,,"Jul 19th, 2010",0.051563285,Desktop,False,0.018426295,True,0.062135386,True,4,2.667,8.0,82
605,Intel Xeon E5-2665,88.0,0.1111111111111111,2.4,0.34090909090909094,0.6470588235294117,,True,Sandy Bridge-EP,2011,32,0.07450980392156863,DDR3,,"Mar 6th, 2012",0.174463065,Server,False,0.1205179282868526,True,0.1674203458869826,True,8,3.1,20.0,115
606,Intel Pentium G870,77.0,0.015873015873015872,3.1,0.34090909090909094,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"Jun 3rd, 2012",0.02335642,Desktop,False,0.003818061,True,0.024163761,True,2,3.1,3.0,65
607,Intel Xeon E5-2623 V3,234.94,0.047619047619047616,3.0,0.43181818181818177,0.6862745098039216,,True,Haswell-EP,2011-3,22,0.03529411764705882,DDR4,"C612, X99","Sep 8th, 2014",0.1279250147479735,Unknown,True,0.074701195,True,0.1087369256791742,True,4,3.5,10.0,105
608,AMD Phenom II X2 550 BE,,0.015873015873015872,3.1,0.34090909090909094,0.7843137254901961,,False,Callisto,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 1st, 2009",0.018331185,Unknown,True,0.003818061,True,0.024163761,True,2,3.1,6.0,80
609,AMD Phenom II X3 705e,152.34,0.031746031746031744,2.5,0.20454545454545447,0.8431372549019608,,False,Heka,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 2nd, 2009",0.017391684,Desktop,False,0.001660027,True,0.02934171,True,3,2.5,6.0,65
610,AMD Phenom II X2 545,43.98,0.015873015873015872,3.0,0.3181818181818181,0.7843137254901961,,False,Callisto,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 1st, 2009",0.014879067,Desktop,False,0.001826029,True,0.022437778,True,2,3.0,6.0,80
611,AMD Phenom II X2 565 BE,,0.015873015873015872,3.4,0.40909090909090906,0.7843137254901961,,False,Callisto,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Dec 7th, 2010",0.02621862,Unknown,True,0.004150066,True,0.02934171,True,2,3.4,6.0,80
612,Intel Pentium G630T,84.07,0.015873015873015872,2.3,0.15909090909090906,0.9607843137254902,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"Sep 4th, 2011",0.013174856,Desktop,False,0.001494024,True,0.015533847,True,2,2.3,3.0,35
613,Intel Celeron G465,40.0,0.015873015873015872,1.9,0.06818181818181812,0.9607843137254902,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00196078431372549,DDR3,,"Sep 1st, 2012",0.001179838,Desktop,False,0.001494024,True,0.008629915,True,2,1.9,1.5,35
614,Intel Xeon E3-1265L V2,149.99,0.047619047619047616,2.5,0.20454545454545447,0.9215686274509804,Intel HD Graphics 2500,True,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.093622321,Server,False,0.043658699,True,0.079395216,True,4,2.5,8.0,45
615,Intel Celeron G1630,69.99,0.015873015873015872,2.8,0.2727272727272727,0.8823529411764706,Intel HD Graphics,False,Ivy Bridge,1155,22,0.00392156862745098,DDR3,,"Sep 1st, 2013",0.027988376,Desktop,False,0.001328021,True,0.025889744,True,2,2.8,2.0,55
616,Intel Celeron G1830,89.0,0.015873015873015872,2.8,0.2727272727272727,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Dec 1st, 2013",0.024776596,Desktop,False,0.001328021,True,0.024163761,True,2,2.8,3.0,53
617,Intel Xeon E5-2603,98.95,0.047619047619047616,1.8,0.045454545454545414,0.7843137254901961,,False,Sandy Bridge-EP,2011,32,0.03529411764705882,DDR3,,"Mar 6th, 2012",0.042299373,Server,False,0.018426295,True,0.053505471,True,4,1.8,10.0,80
618,Intel Pentium G3440,59.0,0.015873015873015872,3.3,0.38636363636363624,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"May 1st, 2014",0.037208591,Desktop,False,0.019422311,True,0.031067693,True,2,3.3,3.0,53
619,AMD FX-4150,,0.047619047619047616,4.0,0.568181818181818,0.607843137254902,,False,Zambezi,AM3+,32,0.027450980392156862,DDR3,,"Oct 23rd, 2012",0.079595359,Unknown,True,0.037350598,True,0.082847181,True,4,4.1,8.0,125
620,Intel Core i3-4160T,59.99,0.015873015873015872,3.1,0.34090909090909094,0.9607843137254902,Intel HD Graphics 4400,True,Haswell,1150,22,0.00784313725490196,DDR3,,"Jul 21st, 2014",0.059144836,Desktop,False,0.024900398,True,0.043149574,True,2,3.1,3.0,35
621,Intel Xeon E5-2622 V3,,0.1111111111111111,2.4,0.18181818181818177,0.7647058823529411,,True,Haswell-EP,2011-3,22,0.07450980392156863,DDR4,"C612, X99","Sep 8th, 2014",0.2101859337105901,Unknown,True,0.1558764940239043,True,0.1812282094652904,True,8,2.4,20.0,85
622,Intel Xeon E3-1280 V5,,0.047619047619047616,3.7,0.5454545454545454,0.7843137254901961,,True,Skylake-DT,1151,14,0.027450980392156862,DDR4,,"Oct 19th, 2015",0.1518276562738971,Unknown,True,0.085159363,True,0.1173668404156166,True,4,4.0,8.0,80
623,Intel Xeon E5-2658 V3,,0.1746031746031746,2.2,0.2954545454545454,0.6862745098039216,,True,Haswell-EP,2011-3,22,0.11372549019607843,DDR4,"C612, X99","Sep 8th, 2014",0.2247591164325198,Unknown,True,0.1723107569721115,True,0.2243777831475025,True,12,2.9,30.0,105
624,Intel Celeron G3930T,97.17,0.015873015873015872,2.7,0.25,0.9607843137254902,Intel HD Graphics 610,False,Kaby Lake,1151,14,0.00392156862745098,DDR4,,"Jan 3rd, 2017",0.036771614,Desktop,False,0.017098274,True,0.027615727,True,2,2.7,2.0,35
625,AMD Phenom II X3 720,64.45,0.031746031746031744,2.8,0.2727272727272727,0.7254901960784313,,False,Heka,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 1st, 2010",0.022722804,Desktop,False,0.007636122,True,0.037971625,True,3,2.8,6.0,95
626,AMD Phenom II X4 805,173.99,0.047619047619047616,2.5,0.20454545454545447,0.7254901960784313,,False,Deneb,AM3,45,0.011764705882352941,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.030981669,Desktop,False,0.008466135,True,0.050053505,True,4,2.5,4.0,95
627,AMD Phenom II X4 910,100.0,0.047619047619047616,2.6,0.2272727272727273,0.7254901960784313,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.029495947,Desktop,False,0.008466135,True,0.048327523,True,4,2.6,6.0,95
628,AMD Phenom II X4 905e,53.99,0.047619047619047616,2.5,0.20454545454545447,0.8431372549019608,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 2nd, 2009",0.03209596,Desktop,False,0.002656042,True,0.044875557,True,4,2.5,6.0,65
629,Intel Core i5-655K,77.99,0.015873015873015872,3.2,0.36363636363636365,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H55, H57, P55","May 30th, 2010",0.03476152,Desktop,False,0.019422311,True,0.036245642,True,2,3.2,4.0,73
